COUNTRY,INCOME
Mauritius,8839.16157794162
Mayotte,-1.0
Mexico,8590.45619553549
Micronesia,-1.0
Moldova,3280.62100891156
Monaco,-1.0
Mongolia,3154.45141003871
Montenegro,6503.18620360659
Montserrat,-1.0
Morocco,3042.84619140625
Mozambique,558.593524280928
Myanmar,1073.67581416925
Namibia,4683.99437631379
Nauru,-1.0
Nepal,793.301808870675
Netherlands,43058.0804561337
New Caledonia,-1.0
New Zealand,36328.5976323359
Nicaragua,1715.00707149603
Niger,565.399597127562
Nigeria,2601.38927302816
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,4702.59729451752
Northern Mariana Islands,-1.0
Norway,78188.0489406389
Oman,12625.2135368869
Pakistan,1055.61842407064
Palau,-1.0
Palestinian Territory,-1.0
Panama,11008.5108731898
Papua New Guinea,2240.06933304336
Paraguay,5817.49563275226
Peru,5707.09467391789
Philippines,2886.66682273683
Pitcairn,-1.0
Poland,11957.2090403552
Portugal,17781.0675219386
Puerto Rico,-1.0
Qatar,66216.9341213578
Réunion,-1.0
Romania,8035.84558101548
Russian Federation,11003.34375
Rwanda,581.562426160807
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3484.39912227573
San Marino,-1.0
Sao Tome and Principe,1282.8442993956
Saudi Arabia,21162.1818296448
Senegal,1218.5788020453
Serbia,5425.80988016497
Seychelles,12397.8737005605
Sierra Leone,624.78568817935
Singapore,47257.5679847837
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,18948.9366946675
Solomon Islands,1950.61649809685
Somalia,-1.0
South Africa,5559.07100567993
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,794.589627603685
Spain,24711.0020776256
Sri Lanka,3591.51335667154
Sudan,1780.38354492188
Suriname,6773.8705071438
Svalbard,-1.0
Sweden,51104.4307652468
Switzerland,68999.9181134434
Syria,-1.0
Tajikistan,1169.44365635036
Tanzania,820.140991210938
Thailand,4414.57752298915
Timor-Leste,-1.0
Togo,508.496609729457
Tokelau,-1.0
Tonga,3796.40278252062
Trinidad and Tobago,15701.4236640077
Tunisia,3531.50959343833
Turkiye,10269.2934082314
Turkmenistan,-1.0
Turks and Caicos Islands,21872.7405892621
Tuvalu,-1.0
Uganda,668.026926806577
Ukraine,2608.80590820313
United Arab Emirates,46014.762417163
United Kingdom,39528.2851525258
United States,47503.2640533693
United States Minor Outlying Islands,-1.0
Uruguay,15010.8655851817
US Virgin Islands,-1.0
Uzbekistan,2239.18456758233
Vanuatu,2771.32973509906
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,1361.68346189524
Zimbabwe,1055.12331604719
