COUNTRY,INCOME,AVG_YR_SCH
Maldives,5524.19100543055,4.8790584
Mali,563.31450265074,1.904
Malta,-1.0,10.31
Marshall Islands,-1.0,-1.0
Martinique,-1.0,-1.0
Mauritania,1365.88618447906,3.8318927
Mauritius,6872.94022045395,8.318182
Mayotte,-1.0,-1.0
Mexico,7366.4535116167,8.01
Micronesia,-1.0,-1.0
Moldova,2325.87244085878,11.49
Monaco,-1.0,-1.0
Mongolia,1848.61645493195,10.04
Montenegro,5836.80869064169,11.174999
Montserrat,-1.0,-1.0
Morocco,2500.9736328125,4.24
Mozambique,403.378227648071,2.48
Myanmar,669.999995561472,3.7380025
Namibia,4451.08230238533,6.398723
Nauru,-1.0,8.00984
Nepal,561.051062266026,3.468
Netherlands,41485.0726901309,11.98
New Caledonia,-1.0,-1.0
New Zealand,26700.6366227867,13.376
Nicaragua,1347.17294286671,8.090975
Niger,495.312361480005,1.5302445
Nigeria,1760.84070266462,6.2328315
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,3749.38274347599,9.40271
Northern Mariana Islands,-1.0,-1.0
Norway,69298.7699030136,12.55
Oman,12938.5990293177,7.92
Pakistan,808.530052654789,4.65
Palau,-1.0,12.645643
Palestinian Territory,-1.0,-1.0
Panama,7005.91671163324,9.28
Papua New Guinea,1256.62520508209,4.076955
Paraguay,3993.94226819038,7.28
Peru,4166.57193267013,8.87
Philippines,2139.73506803663,8.91
Pitcairn,-1.0,-1.0
Poland,10519.1517720358,12.31
Portugal,17942.0893964935,8.06
Puerto Rico,-1.0,-1.0
Qatar,47493.8919424359,8.55
Réunion,-1.0,-1.0
Romania,6749.99682896449,10.73
Russian Federation,8539.91796875,-1.0
Rwanda,486.595780829309,3.7656717
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,9.625019
Saint Lucia,-1.0,8.37
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,10.217404
Samoa,3096.99519028522,11.604
San Marino,-1.0,9.958322
Sao Tome and Principe,988.166586288578,5.239787
Saudi Arabia,17960.5345376916,8.946667
Senegal,1134.8292243741,2.22
Serbia,4773.50588928819,10.37
Seychelles,9049.84794262548,10.760565
Sierra Leone,359.615128566031,3.3107002
Singapore,40278.6649931937,10.94
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,12.276
Slovenia,18501.4963593885,12.06
Solomon Islands,1454.38416151853,5.4950423
Somalia,-1.0,-1.0
South Africa,6452.33536276352,9.67
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,11.64
South Sudan,-1.0,5.73
Spain,25486.3210084568,9.36
Sri Lanka,2605.86359540469,10.508572
Sudan,-1.0,3.13
Suriname,5467.87100943889,7.982593
Svalbard,-1.0,-1.0
Sweden,45188.8555297413,12.21
Switzerland,63191.0431544726,13.32
Syria,-1.0,6.4337573
Tajikistan,767.838421666136,11.164706
Tanzania,590.65869140625,5.22
Thailand,3939.98554068975,7.61
Timor-Leste,-1.0,-1.0
Togo,424.534823902151,3.49
Tokelau,-1.0,-1.0
Tonga,3225.14880971055,10.75
Trinidad and Tobago,11680.7657180305,10.47
Tunisia,3274.44621044787,6.65
Turkiye,8905.31661201184,-1.0
Turkmenistan,2680.16277493762,10.855897
Turks and Caicos Islands,-1.0,-1.0
Tuvalu,-1.0,9.467995
Uganda,653.09556630604,5.1400003
Ukraine,2436.32739257813,11.512583
United Arab Emirates,37615.0752928902,9.830909
United Kingdom,33571.1993119611,13.21
United States,41121.4835155995,13.05
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,11308.9778354042,8.33
US Virgin Islands,-1.0,-1.0
Uzbekistan,1441.56539869506,10.978846
Vanuatu,2470.05592573669,6.052021
Vatican City,-1.0,-1.0
Venezuela,-1.0,8.685
Vietnam,-1.0,7.63
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,2.8969505
Zambia,986.16101080267,6.3009644
Zimbabwe,701.696422576962,7.666
