COUNTRY,INCOME
Fiji,4730.10107419663
Finland,39659.4052411715
France,33898.51679871
French Guiana,-1.0
French Polynesia,-1.0
French Southern Territories,-1.0
Gabon,4477.60265291533
Gambia,-1.0
Georgia,3802.12660500943
Germany,39718.0023342505
Ghana,1742.95325322174
Gibraltar,-1.0
Glorioso Islands,-1.0
Greece,16155.1136681952
Greenland,-1.0
Grenada,-1.0
Guadeloupe,-1.0
Guam,-1.0
Guatemala,3889.82437369552
Guernsey,-1.0
Guinea,834.39033303206
Guinea-Bissau,640.688927932318
Guyana,5832.31051620157
Haiti,1260.14265114928
Heard Island and McDonald Islands,-1.0
Honduras,2202.27085729598
Hungary,13759.4277925854
Iceland,57484.4960902655
India,1784.9487427604
Indonesia,3080.80722543722
Iran,-1.0
Iraq,4315.56392209794
Ireland,41939.185003097
Isle of Man,-1.0
Israel,37723.8494525074
Italy,28011.1654797522
Jamaica,5023.71403246167
Japan,32283.7707170925
Jersey,-1.0
Jordan,3983.96832628706
Juan De Nova Island,-1.0
Kazakhstan,6467.85264046512
Kenya,1676.29579150204
Kiribati,2900.96263916282
Kuwait,29080.1062170505
Kyrgyzstan,-1.0
Laos,-1.0
Latvia,13837.831744773
Lebanon,6971.8301788814
Lesotho,1054.94924662299
Liberia,352.741752606161
Libya,8419.92661528899
Liechtenstein,-1.0
Lithuania,16357.8528123759
Luxembourg,62146.077047776
Madagascar,425.907806560982
Madeira,-1.0
Malawi,512.398439006432
Malaysia,7839.04574676528
Maldives,9068.84887754588
Mali,694.982488212734
Malta,-1.0
Marshall Islands,-1.0
Martinique,-1.0
Mauritania,1633.70246797287
Mauritius,10263.5380992465
Mayotte,-1.0
Mexico,7866.61444224569
Micronesia,-1.0
Moldova,4190.86522108805
Monaco,-1.0
Mongolia,3115.04073741721
Montenegro,7819.28334361077
Montserrat,-1.0
Morocco,3125.27807617188
Mozambique,395.08234998108
Myanmar,1149.99700078204
Namibia,4030.65458926136
Nauru,-1.0
Nepal,1131.12630469167
Netherlands,42706.659125801
New Caledonia,-1.0
New Zealand,35484.2010543941
Nicaragua,1713.32415498163
Niger,565.801307632101
Nigeria,1790.76350333497
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,5290.93843273119
Northern Mariana Islands,-1.0
Norway,60649.0231328457
Oman,12866.7516951808
Pakistan,1293.15844379316
Palau,-1.0
Palestinian Territory,-1.0
Panama,13335.6378875892
Papua New Guinea,2009.50093431854
Paraguay,5194.12724845845
Peru,6033.40253604326
Philippines,3391.15123856357
Pitcairn,-1.0
Poland,13241.2566021095
Portugal,18587.7770796772
Puerto Rico,-1.0
Qatar,48711.3199897429
Réunion,-1.0
Romania,10527.7675145004
Russian Federation,8831.005859375
Rwanda,655.583357565946
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3824.03161411155
San Marino,-1.0
Sao Tome and Principe,1484.62878751098
Saudi Arabia,22182.1979990759
Senegal,1241.17861786887
Serbia,5940.80437873148
Seychelles,14365.2021208322
Sierra Leone,458.897861445457
Singapore,46216.4181019565
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,20799.5597845233
Solomon Islands,2014.75379678334
Somalia,-1.0
South Africa,5311.80441687553
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,25134.5828703277
Sri Lanka,3671.849396381
Sudan,599.962585449219
Suriname,4748.67207939129
Svalbard,-1.0
Sweden,44558.1229340654
Switzerland,62588.3361826227
Syria,-1.0
Tajikistan,891.049573819219
Tanzania,953.716186523438
Thailand,5929.27341001356
Timor-Leste,1406.78611028602
Togo,769.872203876814
Tokelau,-1.0
Tonga,4809.50498122583
Trinidad and Tobago,13523.1394036934
Tunisia,2994.61456693975
Turkiye,7621.52312657109
Turkmenistan,5005.01090716805
Turks and Caicos Islands,24053.093562084
Tuvalu,-1.0
Uganda,624.822797773614
Ukraine,3197.59155273438
United Arab Emirates,40195.6918623453
United Kingdom,-1.0
United States,55301.012168174
United States Minor Outlying Islands,-1.0
Uruguay,15913.7764425847
US Virgin Islands,-1.0
Uzbekistan,1473.2156412856
Vanuatu,3213.10280923101
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,1003.09511870682
Zimbabwe,1224.80394223146
