COUNTRY,INCOME
Afghanistan,466.570601616442
Albania,4771.4656706009
Algeria,3172.69440348347
American Samoa,-1.0
Andorra,-1.0
Angola,1506.72537062869
Anguilla,-1.0
Antarctica,-1.0
Antigua and Barbuda,-1.0
Argentina,9844.1016409587
Armenia,3687.29152233789
Aruba,24187.0664613255
Australia,44204.1255021825
Austria,41651.8073903702
Azerbaijan,3414.82296711033
Azores,-1.0
Bahamas,-1.0
Bahrain,18232.2605525403
Bangladesh,1869.93574257226
Barbados,15277.0616526899
Belarus,5139.38472293261
Belgium,39046.7014085377
Belize,4682.79460107878
Benin,1023.02610296719
Bermuda,-1.0
Bhutan,2618.6528328252
Bolivia,2907.08157621495
Bonaire,-1.0
Bosnia and Herzegovina,5018.39917585716
Botswana,5140.36157142528
Bouvet Island,-1.0
Brazil,6984.28849842098
British Indian Ocean Territory,-1.0
British Virgin Islands,-1.0
Brunei Darussalam,23571.7042046696
Bulgaria,8115.85562740379
Burkina Faso,677.404196251433
Burundi,163.088119911741
Cabo Verde,3306.36911638123
Cambodia,1285.94081857721
Cameroon,1309.37663461934
Canada,37828.3168572496
Canarias,-1.0
Cayman Islands,-1.0
Central African Republic,399.451628810324
Chad,509.798877059527
Chile,12043.8262935133
China,7331.85980601051
Christmas Island,-1.0
Cocos Islands,-1.0
Colombia,5630.58658695121
Comoros,1420.75982040633
Congo,-1.0
Congo DRC,-1.0
Cook Islands,-1.0
Costa Rica,11226.5872854482
Côte d'Ivoire,-1.0
Croatia,12984.3036825706
Cuba,7586.04967384599
Curacao,-1.0
Cyprus,24484.3125
Czech Republic,-1.0
Denmark,52836.9961208992
Djibouti,2287.40207824422
Dominica,7001.51160442909
Dominican Republic,7113.34937993221
Ecuador,4668.73900055259
Egypt,-1.0
El Salvador,3426.77604520589
Equatorial Guinea,3012.70649392064
Eritrea,-1.0
Estonia,18854.3733079041
Eswatini,3002.28567814411
Ethiopia,627.812547029982
Falkland Islands,-1.0
Faroe Islands,-1.0
Fiji,4918.53572511634
Finland,40864.1483685941
France,34960.7407566569
French Guiana,-1.0
French Polynesia,-1.0
French Southern Territories,-1.0
Gabon,4645.65476326419
Gambia,-1.0
Georgia,3863.88840822187
Germany,40854.5559716182
Ghana,1741.31183640062
Gibraltar,-1.0
Glorioso Islands,-1.0
Greece,16496.9358445214
Greenland,-1.0
Grenada,-1.0
Guadeloupe,-1.0
Guam,-1.0
Guatemala,3731.45492056907
Guernsey,-1.0
Guinea,740.755665129555
Guinea-Bissau,642.731556817203
Guyana,5476.09050692641
Haiti,1424.92917099083
Heard Island and McDonald Islands,-1.0
Honduras,2141.66476276879
Hungary,13248.8072744905
Iceland,58426.7991505448
India,1719.18186680299
Indonesia,2925.85969262413
Iran,-1.0
Iraq,4178.25945972242
Ireland,41387.2047019074
Isle of Man,-1.0
Israel,36072.4843982682
Italy,29028.9048415208
Jamaica,4932.90519927775
Japan,31788.5160901558
Jersey,-1.0
Jordan,3892.45545952503
Juan De Nova Island,-1.0
Kazakhstan,6378.17308245262
Kenya,1547.85125553026
Kiribati,2883.0401819475
Kuwait,30000.6815806024
Kyrgyzstan,-1.0
Laos,-1.0
Latvia,13751.5691915975
Lebanon,7334.31086718409
Lesotho,1105.38480155035
Liberia,386.918153000931
Libya,9433.62486539526
Liechtenstein,-1.0
Lithuania,16097.9363141893
Luxembourg,69498.2737643053
Madagascar,425.902872586524
Madeira,-1.0
Malawi,465.792470558161
Malaysia,7668.78246104385
Maldives,8898.26224468652
Mali,717.532831793604
Malta,-1.0
Marshall Islands,-1.0
Martinique,-1.0
Mauritania,1567.19808701075
Mauritius,10358.5268268398
Mayotte,-1.0
Mexico,7618.07875434393
Micronesia,-1.0
Moldova,3942.50613533012
Monaco,-1.0
Mongolia,2878.38718097892
Montenegro,7781.8227980705
Montserrat,-1.0
Morocco,3118.4580078125
Mozambique,401.441734921566
Myanmar,1131.0949089685
Namibia,4496.6283712875
Nauru,-1.0
Nepal,1110.54410329846
Netherlands,43940.0423962751
New Caledonia,-1.0
New Zealand,35119.8838560372
Nicaragua,1763.4887221368
Niger,587.801037490527
Nigeria,1700.06182330317
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,5322.63859360292
Northern Mariana Islands,-1.0
Norway,66488.2633815305
Oman,13312.8639990521
Pakistan,1461.09407960902
Palau,-1.0
Palestinian Territory,-1.0
Panama,13209.4486845174
Papua New Guinea,2049.69442938192
Paraguay,5583.79991371717
Peru,5758.86506851757
Philippines,3200.75758797595
Pitcairn,-1.0
Poland,13050.2422297837
Portugal,18831.4453058211
Puerto Rico,-1.0
Qatar,51683.1809446471
Réunion,-1.0
Romania,10026.952125069
Russian Federation,8667.76171875
Rwanda,620.090153925984
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3743.02051514712
San Marino,-1.0
Sao Tome and Principe,1431.94602795221
Saudi Arabia,22216.0058845841
Senegal,1269.08355922086
Serbia,5868.80707155848
Seychelles,13828.2778744256
Sierra Leone,437.373287640795
Singapore,48006.3350965099
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,20777.2067747752
Solomon Islands,2055.01188605365
Somalia,-1.0
South Africa,5615.65452107586
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,25800.2148885641
Sri Lanka,3936.04600075313
Sudan,627.339660644531
Suriname,4653.57737456812
Svalbard,-1.0
Sweden,46269.2086666443
Switzerland,63208.8270862012
Syria,-1.0
Tajikistan,879.762204991803
Tanzania,895.013122558594
Thailand,5459.50492197441
Timor-Leste,1022.91061728881
Togo,774.182700437659
Tokelau,-1.0
Tonga,4503.7837235606
Trinidad and Tobago,13749.0650161521
Tunisia,3052.03366254809
Turkiye,8063.60119778653
Turkmenistan,4388.05104725539
Turks and Caicos Islands,23373.0452144081
Tuvalu,-1.0
Uganda,612.64879038039
Ukraine,2690.02978515625
United Arab Emirates,41349.3459632053
United Kingdom,36165.9039331492
United States,53580.8506695435
United States Minor Outlying Islands,-1.0
Uruguay,16601.6333739161
US Virgin Islands,-1.0
Uzbekistan,1303.39717853851
Vanuatu,3029.91929581793
