COUNTRY,INCOME
Mongolia,809.363306946184
Montenegro,-1.0
Montserrat,-1.0
Morocco,1834.76000976563
Mozambique,356.514684374122
Myanmar,157.665723577383
Namibia,3146.195145413
Nauru,-1.0
Nepal,297.069206034768
Netherlands,34410.375700322
New Caledonia,-1.0
New Zealand,21955.7866345998
Nicaragua,1063.23740306857
Niger,336.754968341955
Nigeria,925.833147570393
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,2438.98453438107
Northern Mariana Islands,-1.0
Norway,52495.2527311086
Oman,6916.92042414751
Pakistan,601.348539179556
Palau,-1.0
Palestinian Territory,-1.0
Panama,4251.31497337727
Papua New Guinea,476.223424026824
Paraguay,1525.83831905719
Peru,2258.48892064226
Philippines,1193.16670648646
Pitcairn,-1.0
Poland,6747.05333644908
Portugal,15491.6244657049
Puerto Rico,-1.0
Qatar,35617.6074744357
Réunion,-1.0
Romania,3585.42861884956
Russian Federation,4072.2734375
Rwanda,272.809171880386
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,2099.38381969308
San Marino,-1.0
Sao Tome and Principe,715.952575771819
Saudi Arabia,12181.7531960986
Senegal,869.982006244863
Serbia,-1.0
Seychelles,9907.91197162
Sierra Leone,247.218673864288
Singapore,23539.8837056538
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,14480.6951771195
Solomon Islands,1042.03531949596
Somalia,-1.0
South Africa,4881.94027227567
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,22509.8931072036
Sri Lanka,1122.01885170318
Sudan,-1.0
Suriname,2639.72025681285
Svalbard,-1.0
Sweden,37127.9803817871
Switzerland,48033.9817870011
Syria,-1.0
Tajikistan,310.124880825828
Tanzania,418.759368896484
Thailand,2254.58059817425
Timor-Leste,-1.0
Togo,344.807216649646
Tokelau,-1.0
Tonga,2261.40941214568
Trinidad and Tobago,8752.36627312178
Tunisia,2432.28399626003
Turkiye,6059.75663652958
Turkmenistan,774.494369749439
Turks and Caicos Islands,-1.0
Tuvalu,-1.0
Uganda,253.993567730306
Ukraine,1488.48547363281
United Arab Emirates,32829.5568203638
United Kingdom,36605.041787585
United States,37454.4722469241
United States Minor Outlying Islands,-1.0
Uruguay,5007.3903295534
US Virgin Islands,-1.0
Uzbekistan,440.845534384652
Vanuatu,1600.48260652467
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,486.039517827435
Zimbabwe,223.828187719734
