COUNTRY,INCOME
Afghanistan,-1.0
Albania,1186.74338268123
Algeria,1339.51367805351
American Samoa,-1.0
Andorra,-1.0
Angola,254.31592168361
Anguilla,-1.0
Antarctica,-1.0
Antigua and Barbuda,-1.0
Argentina,5979.26376052811
Armenia,575.036827621331
Aruba,17979.8881895396
Australia,15632.6872788808
Austria,20142.9099925948
Azerbaijan,456.27250166494
Azores,-1.0
Bahamas,-1.0
Bahrain,9423.38974166774
Bangladesh,373.945462492766
Barbados,10099.0391806525
Belarus,1057.56631010623
Belgium,19540.0712800529
Belize,3716.46419776707
Benin,408.805241590461
Bermuda,-1.0
Bhutan,675.730698239416
Bolivia,806.644815387737
Bonaire,-1.0
Bosnia and Herzegovina,1382.43950060812
Botswana,2772.07135621599
Bouvet Island,-1.0
Brazil,2580.69995030409
British Indian Ocean Territory,-1.0
British Virgin Islands,-1.0
Brunei Darussalam,11969.6440175806
Bulgaria,1546.24502547765
Burkina Faso,242.119634817582
Burundi,87.9565345339658
Cabo Verde,1063.30525977161
Cambodia,286.368937031684
Cameroon,562.987205373744
Canada,18986.1829403748
Canarias,-1.0
Cayman Islands,-1.0
Central African Republic,216.673471074707
Chad,168.186309984109
Chile,3729.04274715879
China,876.871248555301
Christmas Island,-1.0
Cocos Islands,-1.0
Colombia,2036.01199066461
Comoros,640.588463245581
Congo,-1.0
Congo DRC,-1.0
Cook Islands,-1.0
Costa Rica,3569.74283999624
Côte d'Ivoire,-1.0
Croatia,4265.19547370258
Cuba,2439.79586166351
Curacao,-1.0
Cyprus,11974.1357421875
Czech Republic,-1.0
Denmark,24860.1882836577
Djibouti,730.026765166001
Dominica,4287.6541348748
Dominican Republic,2715.99616999189
Ecuador,1464.68818935906
Egypt,-1.0
El Salvador,1881.76761388604
Equatorial Guinea,-1.0
Eritrea,279.791828679363
Estonia,3713.51676092676
Eswatini,1327.35794726166
Ethiopia,89.4772243841399
Falkland Islands,-1.0
Faroe Islands,-1.0
Fiji,1704.79914972953
Finland,20702.8171092934
France,19369.6612462867
French Guiana,-1.0
French Polynesia,-1.0
French Southern Territories,-1.0
Gabon,1834.30622841197
Gambia,-1.0
Georgia,694.344137111374
Germany,19447.0356944079
Ghana,202.617162893598
Gibraltar,-1.0
Glorioso Islands,-1.0
Greece,-1.0
Greenland,-1.0
Grenada,-1.0
Guadeloupe,-1.0
Guam,-1.0
Guatemala,1390.04458728503
Guernsey,-1.0
Guinea,277.635363267771
Guinea-Bissau,248.668019479676
Guyana,747.399288616746
Haiti,736.494051641808
Heard Island and McDonald Islands,-1.0
Honduras,1020.24570751759
Hungary,3992.59880176408
Iceland,-1.0
India,395.602518961072
Indonesia,526.314350932635
Iran,-1.0
Iraq,1054.81940433984
Ireland,20897.7995573813
Isle of Man,-1.0
Israel,16734.6485765903
Italy,17393.4475276397
Jamaica,3057.40468819469
Japan,26963.2759163497
Jersey,-1.0
Jordan,1530.68527069219
