COUNTRY,INCOME,AVG_YR_SCH
Ireland,35926.7686586943,11.358334
Isle of Man,-1.0,-1.0
Israel,31762.5822524842,13.054043
Italy,25769.1783329377,10.396
Jamaica,4400.84568550138,9.130868
Japan,31470.2529175311,12.614
Jersey,-1.0,-1.0
Jordan,3652.76040684136,10.530262
Juan De Nova Island,-1.0,-1.0
Kazakhstan,5573.04179333214,12.068514
Kenya,1304.8895295829,7.2697735
Kiribati,2569.43655238565,8.902377
Kuwait,25708.1321508735,7.13
Kyrgyzstan,-1.0,11.557301
Laos,-1.0,5.5722895
Latvia,11023.2190602323,12.93
Lebanon,6589.18847094432,9.946363
Lesotho,929.056985211583,6.856696
Liberia,372.013504554038,4.75573
Libya,6705.13491711163,7.800906
Liechtenstein,-1.0,12.157508
Lithuania,12434.7199615152,13.11
Luxembourg,58461.7998856095,12.481209
Madagascar,362.355865909405,4.978587
Madeira,-1.0,-1.0
Malawi,251.675137390951,5.283484
Malaysia,6925.1977352322,10.37
Maldives,7962.51456940946,6.5126457
Mali,624.837107661752,1.53
Malta,-1.0,11.29
Marshall Islands,-1.0,11.218989
Martinique,-1.0,-1.0
Mauritania,1373.25680989428,4.3237967
Mauritius,8599.24196401843,9.546531
Mayotte,-1.0,-1.0
Mexico,6958.92736281275,8.6
Micronesia,-1.0,-1.0
Moldova,2721.02930223246,11.726666
Monaco,-1.0,-1.0
Mongolia,2648.59421821437,10.688038
Montenegro,6136.763220385,12.015828
Montserrat,-1.0,-1.0
Morocco,2795.94091796875,5.514
Mozambique,346.166463059197,3.125
Myanmar,1017.9423266749,4.84935
Namibia,3727.41885050132,7.036538
Nauru,-1.0,8.664867
Nepal,824.812183647403,3.73383
Netherlands,37170.1437638577,12.18
New Caledonia,-1.0,-1.0
New Zealand,33030.9836762186,13.33
Nicaragua,1845.90493812389,9.164377
Niger,501.861819790839,1.3772733
Nigeria,1812.31535863866,6.99511
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,4408.87769870395,11.114742
Northern Mariana Islands,-1.0,-1.0
Norway,58475.3238826672,12.82
Oman,11543.1325248311,10.13
Pakistan,1328.74154795712,5.133333
Palau,-1.0,12.9975815
Palestinian Territory,-1.0,-1.0
Panama,12431.7781078021,10.12
Papua New Guinea,1896.05993244973,4.768489
Paraguay,5108.91034408961,8.35
Peru,5262.98407728089,9.3133335
Philippines,3034.55976635583,8.422501
Pitcairn,-1.0,-1.0
Poland,10405.6612617759,13.0
Portugal,16058.3195670212,9.11
Puerto Rico,-1.0,-1.0
Qatar,46708.399380677,9.67
Réunion,-1.0,-1.0
Romania,7538.86594615417,11.08
Russian Federation,6884.12744140625,-1.0
Rwanda,587.845260671481,4.1734333
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,10.8494005
Saint Lucia,-1.0,8.455
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,10.741859
Samoa,3680.72027601097,11.506125
San Marino,-1.0,10.583136
Sao Tome and Principe,1115.17138614127,5.6418915
Saudi Arabia,17319.8183175574,10.08
Senegal,1100.87539820816,2.89194
Serbia,4679.41351497109,11.13
Seychelles,12565.3074912811,11.053488
Sierra Leone,372.239915178654,3.4814
Singapore,44514.6459530865,11.38
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,12.71
Slovenia,16741.1120482849,12.67
Solomon Islands,1851.31791724857,5.749983
Somalia,-1.0,-1.0
South Africa,4613.22018645003,10.184999
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,12.218349
South Sudan,-1.0,5.73
Spain,22502.2824051243,10.01
Sri Lanka,3756.43685213437,10.5
Sudan,2245.953125,3.67
Suriname,3933.50064979308,8.225186
Svalbard,-1.0,-1.0
Sweden,43610.186697005,12.41
Switzerland,63668.848941924,13.67
Syria,-1.0,6.104984
Tajikistan,842.670488286255,11.38353
Tanzania,794.671997070313,5.5254297
Thailand,4506.62069846308,8.32
Timor-Leste,1217.24954320612,-1.0
Togo,669.415072691078,4.6554832
Tokelau,-1.0,-1.0
Tonga,3649.47142785266,10.877125
Trinidad and Tobago,14102.5327092694,10.709433
Tunisia,3211.36262987419,7.2
Turkiye,9193.57420566561,-1.0
Turkmenistan,-1.0,10.888037
Turks and Caicos Islands,24479.7729319357,-1.0
Tuvalu,-1.0,10.171572
Uganda,568.897814292872,5.88985
Ukraine,1884.49853515625,11.1592865
United Arab Emirates,38136.5200928587,10.84
United Kingdom,34106.7443843343,13.07
United States,49368.5132965417,13.34
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,15101.8509102972,8.7
US Virgin Islands,-1.0,-1.0
Uzbekistan,2358.76135970268,11.67
Vanuatu,2695.37078344756,6.6675096
Vatican City,-1.0,-1.0
Venezuela,-1.0,10.31
Vietnam,-1.0,8.17
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,4.1760654
Zambia,979.960863480569,6.8472533
Zimbabwe,1071.23567610965,8.424524
