COUNTRY,INCOME
Afghanistan,484.890589729187
Albania,3707.95938301173
Algeria,3256.46032507284
American Samoa,-1.0
Andorra,-1.0
Angola,1206.04353662907
Anguilla,-1.0
Antarctica,-1.0
Antigua and Barbuda,-1.0
Argentina,10789.0752361646
Armenia,3108.22044979775
Aruba,23167.7123061073
Australia,39077.6893174716
Austria,37196.1677474225
Azerbaijan,3029.30599861744
Azores,-1.0
Bahamas,-1.0
Bahrain,17718.3164217207
Bangladesh,1580.77341984739
Barbados,14571.0495306811
Belarus,4055.47952046963
Belgium,34528.4905949401
Belize,4904.16882476215
Benin,906.433442302871
Bermuda,-1.0
Bhutan,2295.34780795426
Bolivia,2618.28111304376
Bonaire,-1.0
Bosnia and Herzegovina,4098.32302466888
Botswana,4762.37570666035
Bouvet Island,-1.0
Brazil,6565.20698073027
British Indian Ocean Territory,-1.0
British Virgin Islands,-1.0
Brunei Darussalam,23292.7197639634
Bulgaria,6449.49938128713
Burkina Faso,574.459498721542
Burundi,160.499497422314
Cabo Verde,2765.95179312679
Cambodia,1084.87615830635
Cameroon,1175.44175842773
Canada,34318.5449237169
Canarias,-1.0
Cayman Islands,-1.0
Central African Republic,324.013435625676
Chad,503.872863786738
Chile,11021.3245444729
China,6078.48522150407
Christmas Island,-1.0
Cocos Islands,-1.0
Colombia,5070.85301009397
Comoros,1241.4932302852
Congo,-1.0
Congo DRC,-1.0
Cook Islands,-1.0
Costa Rica,10960.2207741799
Côte d'Ivoire,-1.0
Croatia,10404.4554318407
Cuba,6957.90038401156
Curacao,-1.0
Cyprus,20266.677734375
Czech Republic,-1.0
Denmark,46794.9113692132
Djibouti,2078.63543542446
Dominica,6902.89062391481
Dominican Republic,6501.20771268986
Ecuador,4784.81780095122
Egypt,-1.0
El Salvador,3266.58347352019
Equatorial Guinea,3210.78017553487
Eritrea,-1.0
Estonia,14872.6024166644
Eswatini,2391.25675788402
Ethiopia,547.103751381219
Falkland Islands,-1.0
Faroe Islands,-1.0
Fiji,4408.05424724251
Finland,35796.9825757404
France,31203.694850269
French Guiana,-1.0
French Polynesia,-1.0
French Southern Territories,-1.0
Gabon,4390.44717149638
Gambia,-1.0
Georgia,3259.60328349687
Germany,35663.6788929644
Ghana,1527.72238549069
Gibraltar,-1.0
Glorioso Islands,-1.0
Greece,14903.3049335836
Greenland,-1.0
Grenada,-1.0
Guadeloupe,-1.0
Guam,-1.0
Guatemala,3464.36254798977
Guernsey,-1.0
Guinea,558.671871313932
Guinea-Bissau,509.150062421926
Guyana,4940.47651505269
Haiti,1241.11985680347
Heard Island and McDonald Islands,-1.0
Honduras,2012.19469966122
Hungary,10626.0679533009
Iceland,49914.1793653764
India,1481.89005549439
Indonesia,2782.5246712864
Iran,-1.0
Iraq,3430.95675902579
Ireland,35926.7686586943
Isle of Man,-1.0
Israel,31762.5822524842
Italy,25769.1783329377
Jamaica,4400.84568550138
Japan,31470.2529175311
Jersey,-1.0
Jordan,3652.76040684136
Juan De Nova Island,-1.0
Kazakhstan,5573.04179333214
Kenya,1304.8895295829
Kiribati,2569.43655238565
Kuwait,25708.1321508735
Kyrgyzstan,-1.0
Laos,-1.0
Latvia,11023.2190602323
Lebanon,6589.18847094432
Lesotho,929.056985211583
Liberia,372.013504554038
Libya,6705.13491711163
Liechtenstein,-1.0
Lithuania,12434.7199615152
Luxembourg,58461.7998856095
