COUNTRY,INCOME
Afghanistan,403.411183496525
Albania,3517.60915298582
Algeria,2960.30631701014
American Samoa,-1.0
Andorra,-1.0
Angola,1870.28744759066
Anguilla,-1.0
Antarctica,-1.0
Antigua and Barbuda,-1.0
Argentina,6808.99587703843
Armenia,2583.61613061685
Aruba,21733.0746173795
Australia,33482.7319025883
Austria,39649.3948236994
Azerbaijan,3275.46160334341
Azores,-1.0
Bahamas,-1.0
Bahrain,13040.1203775476
Bangladesh,672.110602481967
Barbados,13917.3744013952
Belarus,4480.50800060588
Belgium,36866.0491099004
Belize,4069.96992425135
Benin,882.976826518664
Bermuda,-1.0
Bhutan,1503.24733951747
Bolivia,1453.72775971474
Bonaire,-1.0
Bosnia and Herzegovina,4156.50504570392
Botswana,3900.70924620048
Bouvet Island,-1.0
Brazil,6936.07526333298
British Indian Ocean Territory,-1.0
British Virgin Islands,-1.0
Brunei Darussalam,21015.5344070461
Bulgaria,5759.80281082656
Burkina Faso,536.876298788017
Burundi,108.884410449742
Cabo Verde,2876.71142573641
Cambodia,643.035178194885
Cameroon,1190.31368774737
Canada,32986.0481049786
Canarias,-1.0
Cayman Islands,-1.0
Central African Republic,419.283234243283
Chad,578.519919700126
Chile,7591.88029164435
China,3041.78213898148
Christmas Island,-1.0
Cocos Islands,-1.0
Colombia,4280.98146708157
Comoros,1300.22321961172
Congo,-1.0
Congo DRC,-1.0
Cook Islands,-1.0
Costa Rica,6205.20079863887
Côte d'Ivoire,-1.0
Croatia,11560.0274281311
Cuba,4318.12516189179
Curacao,-1.0
Cyprus,28200.1171875
Czech Republic,-1.0
Denmark,47573.9670547052
Djibouti,993.581472760045
Dominica,6000.03654083392
Dominican Republic,4595.06567654959
Ecuador,3303.94269559939
Egypt,-1.0
El Salvador,2540.33361352611
Equatorial Guinea,4204.31498723461
Eritrea,579.039123874036
Estonia,11532.8799394043
Eswatini,2623.20204134089
Ethiopia,272.468246480165
Falkland Islands,-1.0
Faroe Islands,-1.0
Fiji,2886.03857783565
Finland,38788.5606277175
France,35241.3151059845
French Guiana,-1.0
French Polynesia,-1.0
French Southern Territories,-1.0
Gabon,3818.25140889479
Gambia,-1.0
Georgia,2433.03723791562
Germany,34858.1248611429
Ghana,858.45567002067
Gibraltar,-1.0
Glorioso Islands,-1.0
Greece,24419.4897446752
Greenland,-1.0
Grenada,-1.0
Guadeloupe,-1.0
Guam,-1.0
Guatemala,2234.01457141358
Guernsey,-1.0
Guinea,539.831494150083
Guinea-Bissau,409.229502170702
Guyana,3740.72456616782
Haiti,1149.86203718664
Heard Island and McDonald Islands,-1.0
Honduras,1622.30670949468
Hungary,10131.4804575501
Iceland,-1.0
India,956.186004535912
Indonesia,1652.47709803457
Iran,-1.0
Iraq,3071.18547510446
Ireland,36126.1394088193
Isle of Man,-1.0
Israel,23010.0151762063
Italy,30476.9632151609
Jamaica,3799.64928689183
Japan,31604.2766246003
Jersey,-1.0
Jordan,3209.30109071818
Juan De Nova Island,-1.0
Kazakhstan,4635.11810643916
Kenya,765.537596638505
Kiribati,1626.98040762366
Kuwait,34019.6314587527
Kyrgyzstan,-1.0
Laos,-1.0
Latvia,10284.5689006235
Lebanon,6000.497359861
Lesotho,1017.31967482974
Liberia,238.901893583278
Libya,7193.86826139813
Liechtenstein,-1.0
Lithuania,10330.1190945442
Luxembourg,57334.1841328838
Madagascar,360.02388983212
Madeira,-1.0
Malawi,337.405155405427
Malaysia,5252.04383954672
Maldives,5318.0672581879
Mali,550.127382162645
Malta,-1.0
Marshall Islands,-1.0
Martinique,-1.0
Mauritania,1269.53443432762
Mauritius,6321.88741338657
Mayotte,-1.0
Mexico,6300.81439813111
Micronesia,-1.0
Moldova,1737.65385855233
Monaco,-1.0
Mongolia,1309.19351915877
Montenegro,5857.52718906392
Montserrat,-1.0
Morocco,2563.62060546875
Mozambique,455.571709356336
Myanmar,513.17791652161
Namibia,3619.70831988494
Nauru,-1.0
Nepal,457.405429808084
Netherlands,41457.6313790763
New Caledonia,-1.0
New Zealand,22466.3564739316
Nicaragua,1310.42026773488
Niger,479.910183438449
Nigeria,1526.75238031897
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,3773.97627797876
Northern Mariana Islands,-1.0
