COUNTRY,INCOME,AVG_YR_SCH
Afghanistan,-1.0,1.4700459
Albania,2171.04442045365,9.017142
Algeria,1882.22385675362,5.9057703
American Samoa,-1.0,-1.0
Andorra,-1.0,10.7
Angola,779.472756094735,3.585993
Anguilla,-1.0,-1.0
Antarctica,-1.0,-1.0
Antigua and Barbuda,-1.0,9.719461
Argentina,3194.70823444257,10.01
Armenia,1012.34513954411,10.7
Aruba,20422.2242920884,-1.0
Australia,24524.4980341804,11.51
Austria,30611.249197044,11.469286
Azerbaijan,761.08273620035,10.46
Azores,-1.0,-1.0
Bahamas,-1.0,11.368
Bahrain,11138.5123414286,8.236667
Bangladesh,437.779663617171,4.64
Barbados,11080.6140273059,9.412571
Belarus,2024.72218370917,10.734341
Belgium,29772.0140834378,10.930116
Belize,3923.96850845319,7.8578568
Benin,652.484228299392,2.4853666
Bermuda,-1.0,-1.0
Bhutan,918.722601331384,-1.0
Bolivia,782.371859031792,7.024
Bonaire,-1.0,-1.0
Bosnia and Herzegovina,2421.98208468817,6.6654186
Botswana,3354.74671354451,8.146
Bouvet Island,-1.0,-1.0
Brazil,2976.64829456207,5.98
British Indian Ocean Territory,-1.0,-1.0
British Virgin Islands,-1.0,-1.0
Brunei Darussalam,15506.3808795575,-1.0
Bulgaria,2944.82116586447,10.268
Burkina Faso,371.920291106467,-1.0
Burundi,67.1520143896122,2.2144444
Cabo Verde,1664.97431919706,-1.0
Cambodia,361.658575888605,3.6241472
Cameroon,943.057002613909,3.2916625
Canada,26003.1646471795,13.056
Canarias,-1.0,-1.0
Cayman Islands,-1.0,-1.0
Central African Republic,277.02706767973,2.883271
Chad,224.054824855322,1.48
Chile,4532.81183270492,9.7
China,1246.47151698684,6.496
Christmas Island,-1.0,-1.0
Cocos Islands,-1.0,-1.0
Colombia,2262.71867121702,7.07
Comoros,1006.39032520456,3.3443093
Congo,-1.0,7.4548683
Congo DRC,-1.0,-1.0
Cook Islands,-1.0,-1.0
