COUNTRY,INCOME,AVG_YR_SCH
Faroe Islands,-1.0,-1.0
Fiji,3782.21197559554,10.37097
Finland,44416.2001989398,12.979626
France,36447.5784621026,11.765668
French Guiana,-1.0,-1.0
French Polynesia,-1.0,-1.0
French Southern Territories,-1.0,-1.0
Gabon,4438.45192947463,9.686
Gambia,-1.0,4.674727
Georgia,4084.97057411529,12.74
Germany,42982.481891127,14.296371
Ghana,1841.53504387296,6.9098682
Gibraltar,-1.0,-1.0
Glorioso Islands,-1.0,-1.0
Greece,17262.586536424,11.553857
Greenland,-1.0,-1.0
Grenada,-1.0,9.4464
Guadeloupe,-1.0,-1.0
Guam,-1.0,-1.0
Guatemala,4189.20818789597,5.7915335
Guernsey,-1.0,-1.0
Guinea,854.619249630273,2.486339
Guinea-Bissau,678.036990059082,3.673035
Guyana,6274.0574383529,8.70243
Haiti,1736.01502540481,5.3823
Heard Island and McDonald Islands,-1.0,-1.0
Honduras,2404.35299386921,7.510229
Hungary,14920.716250848,12.331622
Iceland,54204.4243535276,13.908926
India,1907.12903981633,6.5299997
Indonesia,3189.24304681592,8.697224
Iran,-1.0,10.846712
Iraq,3731.8369389844,6.7800465
Ireland,48855.6690559124,11.724999
Isle of Man,-1.0,-1.0
Israel,43494.5020003156,13.534595
Italy,29681.5571261882,10.828128
Jamaica,4687.72767428817,9.821736
Japan,30520.0704825716,12.684047
Jersey,-1.0,-1.0
Jordan,3934.82139218763,10.38
Juan De Nova Island,-1.0,-1.0
Kazakhstan,6362.63178237645,12.547174
Kenya,1789.59666490958,8.155535
Kiribati,2801.82218514503,9.128582
Kuwait,-1.0,7.566007
Kyrgyzstan,-1.0,12.065888
Laos,-1.0,6.060246
Latvia,16238.8897578519,13.40944
Lebanon,3026.70866734456,10.37
Lesotho,1037.38612572822,7.7298837
Liberia,339.120919141194,6.169892
Libya,4638.50082445021,7.7786064
Liechtenstein,-1.0,12.40996
Lithuania,19903.5594370349,13.610692
Luxembourg,77781.175704672,12.589372
Madagascar,421.013289270506,4.59252
Madeira,-1.0,-1.0
Malawi,563.044923837894,5.24374
Malaysia,7704.95361176673,10.943334
Maldives,8388.42332569289,7.4103727
Mali,647.836401838067,1.63
Malta,-1.0,12.420702
Marshall Islands,-1.0,11.636664
Martinique,-1.0,-1.0
Mauritania,1772.21727437045,4.852026
Mauritius,8167.69674265462,10.103328
Mayotte,-1.0,-1.0
Mexico,7443.53351798716,9.349511
Micronesia,-1.0,-1.0
Moldova,4753.25524379629,11.82
Monaco,-1.0,-1.0
Mongolia,2762.494617529,9.42
Montenegro,8403.73025730501,12.773926
Montserrat,-1.0,-1.0
Morocco,3372.8427734375,6.198
Mozambique,370.521112740137,4.225245
Myanmar,1049.6220845224,6.38
Namibia,3617.97406621175,7.2731466
Nauru,-1.0,9.448638
Nepal,1148.15861171585,4.50373
Netherlands,46419.7071212119,12.669947
New Caledonia,-1.0,-1.0
New Zealand,40731.0129417964,12.882998
Nicaragua,1747.48329577979,9.93302
Niger,592.226305032507,1.4122894
Nigeria,1662.53237835855,7.58597
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,5996.1109517865,10.23
Northern Mariana Islands,-1.0,-1.0
Norway,69953.0192338809,13.117962
Oman,12557.8131886698,11.87
Pakistan,1363.23295218181,4.316987
Palau,-1.0,13.299035
Palestinian Territory,-1.0,-1.0
Panama,11846.9473169223,10.833751
Papua New Guinea,1831.82762498794,4.962531
Paraguay,5263.78826816433,8.930654
Peru,5142.14438609315,10.154652
Philippines,3196.29090547243,9.4336195
Pitcairn,-1.0,-1.0
Poland,15410.7923025682,13.208543
Portugal,19318.4675574803,9.703255
Puerto Rico,-1.0,-1.0
Qatar,51676.6570074114,10.562
Réunion,-1.0,-1.0
Romania,12194.3636281641,11.46
Russian Federation,8992.818359375,-1.0
Rwanda,673.703834888588,4.879155
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,10.8494005
Saint Lucia,-1.0,8.614167
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,11.29535
Samoa,3538.93524852183,11.332984
San Marino,-1.0,11.295
Sao Tome and Principe,1919.47842396172,5.9875593
Saudi Arabia,-1.0,11.606428
Senegal,1376.93847236559,2.934554
Serbia,7431.64056276737,11.641718
Seychelles,12252.2419252636,11.19995
Sierra Leone,426.186918935946,3.5352976
Singapore,50689.9927011895,12.08
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,13.103204
Slovenia,23493.4748984427,12.951202
Solomon Islands,1974.0586677433,5.87968
Somalia,-1.0,-1.0
South Africa,5520.94799061464,11.61
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,12.7221985
South Sudan,-1.0,5.73
Spain,25103.6146434791,10.7561245
Sri Lanka,3611.59123580456,10.73
Sudan,598.412292480469,3.962
Suriname,3132.6744747162,8.42976
Svalbard,-1.0,-1.0
Sweden,51830.6266145746,12.740326
Switzerland,69631.6582374907,13.949121
Syria,-1.0,5.93552
Tajikistan,908.578935853794,11.270948
Tanzania,971.620056152344,5.9463
Thailand,5393.01457363715,8.926666
Timor-Leste,417.852874646055,-1.0
Togo,832.309612794466,5.8611145
Tokelau,-1.0,-1.0
Tonga,4284.02186055023,10.914949
Trinidad and Tobago,15142.8168882019,10.778864
Tunisia,3285.41977717876,7.49328
Turkiye,-1.0,-1.0
Turkmenistan,-1.0,11.207802
Turks and Caicos Islands,18783.4671555078,-1.0
Tuvalu,-1.0,10.767461
Uganda,654.12575637693,6.323663
Ukraine,3918.818359375,11.122739
United Arab Emirates,-1.0,12.77
United Kingdom,-1.0,13.49
United States,58997.3355905177,13.5755
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,14718.5878720984,10.0199995
US Virgin Islands,-1.0,-1.0
Uzbekistan,1457.84675888408,11.88
Vanuatu,3159.75742782157,7.18321
Vatican City,-1.0,-1.0
Venezuela,-1.0,9.678386
Vietnam,-1.0,8.799999
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,5.051836
Zambia,610.556200427829,7.3974085
Zimbabwe,1490.55030945387,8.930847
