COUNTRY,INCOME,AVG_YR_SCH
Cuba,2581.88483805688,10.17
Curacao,-1.0,-1.0
Cyprus,13312.5478515625,10.235001
Czech Republic,-1.0,-1.0
Denmark,26835.8966508735,12.805
Djibouti,732.366760146803,1.6730769
Dominica,4130.64954140416,7.8687544
Dominican Republic,2826.41234090248,6.6208262
Ecuador,1717.56976245761,7.4347057
Egypt,-1.0,6.384
El Salvador,1923.383215925,5.227143
Equatorial Guinea,-1.0,6.576572
Eritrea,263.860725999647,-1.0
Estonia,4381.98969225154,12.52
Eswatini,1115.36597043585,5.1596394
Ethiopia,75.1144728928918,1.6305776
Falkland Islands,-1.0,-1.0
Faroe Islands,-1.0,-1.0
Fiji,1945.10041573524,8.535455
Finland,22457.6749072905,11.866154
France,20728.181277335,9.855714
French Guiana,-1.0,-1.0
French Polynesia,-1.0,-1.0
French Southern Territories,-1.0,-1.0
Gabon,2048.40919697086,6.458
Gambia,-1.0,2.4055138
Georgia,735.495237979555,11.92
Germany,20609.3815548286,13.109882
Ghana,226.43621583286,5.317951
Gibraltar,-1.0,-1.0
Glorioso Islands,-1.0,-1.0
Greece,-1.0,9.362143
Greenland,-1.0,-1.0
Grenada,-1.0,8.639279
Guadeloupe,-1.0,-1.0
Guam,-1.0,-1.0
Guatemala,1483.62975024936,3.85
Guernsey,-1.0,-1.0
Guinea,286.579662575963,1.4714286
Guinea-Bissau,259.644190178949,-1.0
Guyana,746.574543639742,6.12
Haiti,689.22234817248,3.9515367
Heard Island and McDonald Islands,-1.0,-1.0
Honduras,1016.22083750261,4.731005
Hungary,5133.91354821477,10.3875
Iceland,-1.0,12.030321
India,412.638973310613,4.296739
Indonesia,651.104701604867,6.4975
Iran,-1.0,8.899047
Iraq,933.326875899922,5.766758
Ireland,23657.0507814107,10.81
Isle of Man,-1.0,-1.0
Israel,15128.8129407911,10.68025
Italy,18872.6926872099,8.9475
Jamaica,3165.36655914652,7.6885
Japan,25619.9182250266,12.174
Jersey,-1.0,-1.0
Jordan,1585.61267810006,7.65319
Juan De Nova Island,-1.0,-1.0
Kazakhstan,1022.42775886517,10.2825
Kenya,322.680724081098,5.657953
Kiribati,1193.21220921069,7.6997166
Kuwait,16861.6494847062,6.171407
Kyrgyzstan,-1.0,10.4609995
Laos,-1.0,4.391609
Latvia,3108.96231195239,11.800526
Lebanon,3560.38534354079,-1.0
Lesotho,512.334087377297,5.4205055
Liberia,130.447174079756,3.6554327
Libya,2809.39278869605,5.924
Liechtenstein,-1.0,11.33214
Lithuania,3519.70926706041,11.317029
Luxembourg,39425.7444672709,10.995
Madagascar,261.692239854157,4.1665006
Madeira,-1.0,-1.0
Malawi,246.466168579793,3.3178635
Malaysia,2833.89166335948,8.088
Maldives,2630.36546961256,3.4783373
Mali,261.935607516293,1.2547232
Malta,-1.0,8.394
Marshall Islands,-1.0,-1.0
Martinique,-1.0,-1.0
Mauritania,616.088535359624,3.1732545
Mauritius,3624.2794145805,6.7036366
Mayotte,-1.0,-1.0
Mexico,6286.15252243782,6.975
Micronesia,-1.0,-1.0
Moldova,499.135478799376,10.477345
Monaco,-1.0,-1.0
Mongolia,493.550192832292,9.24
Montenegro,-1.0,-1.0
Montserrat,-1.0,-1.0
Morocco,1276.81176757813,3.472
Mozambique,211.411482517319,1.9082372
Myanmar,99.7669975129175,2.9977136
Namibia,1587.43713905761,5.8802414
Nauru,-1.0,7.2079344
Nepal,229.964038622316,3.052
Netherlands,23744.0783192058,11.79
New Caledonia,-1.0,-1.0
New Zealand,13539.7735759125,13.12
Nicaragua,892.637844343399,7.05533
Niger,231.385309193056,1.2453024
Nigeria,582.797105316656,4.866439
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,1589.92505418853,7.12
Northern Mariana Islands,-1.0,-1.0
Norway,33279.7886065565,12.155714
Oman,5340.93238630219,5.973231
Pakistan,424.266501061138,3.826283
Palau,-1.0,12.180692
Palestinian Territory,-1.0,-1.0
Panama,3732.49495820274,8.16
Papua New Guinea,356.568676109489,3.4845061
Paraguay,1121.32815108171,7.0045457
Peru,1786.57575332082,8.481818
Philippines,1021.43685687693,8.1050005
Pitcairn,-1.0,-1.0
Poland,4438.61376472094,11.45
Portugal,10710.6175005189,6.96
Puerto Rico,-1.0,-1.0
Qatar,20769.7530830145,7.9758186
Réunion,-1.0,-1.0
Romania,1585.29815466604,9.68
Russian Federation,1784.85009765625,-1.0
Rwanda,196.377183229893,2.6900747
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,-1.0
Saint Lucia,-1.0,7.6457896
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,9.555098
Samoa,1263.56340631081,10.996
San Marino,-1.0,9.182239
Sao Tome and Principe,460.698628066334,4.7497544
Saudi Arabia,8732.33435016898,7.0950003
Senegal,589.33643149313,1.5817689
Serbia,-1.0,7.7
Seychelles,6564.84961748297,10.37
Sierra Leone,210.94290825444,2.956713
Singapore,18040.140873817,9.793
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,10.484
Slovenia,9454.25085572711,11.165384
Solomon Islands,680.082321333143,5.1702604
Somalia,-1.0,-1.0
South Africa,2209.87685558231,8.52
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,10.868
South Sudan,-1.0,-1.0
Spain,14726.4397181684,8.244616
Sri Lanka,778.622640423136,10.556001
Sudan,-1.0,2.636
Suriname,1737.24018183833,-1.0
Svalbard,-1.0,-1.0
Sweden,25085.752411422,11.8133335
Switzerland,33733.7929857732,10.865111
Syria,-1.0,4.73
Tajikistan,-1.0,10.872941
Tanzania,344.291015625,4.3
Thailand,1638.20221396458,6.432188
Timor-Leste,-1.0,-1.0
Togo,281.53171858181,3.1617632
Tokelau,-1.0,-1.0
Tonga,1650.19158593307,10.054
Trinidad and Tobago,5043.67837494051,9.283334
Tunisia,1825.1714378655,5.2919974
Turkiye,2865.1920204052,-1.0
Turkmenistan,476.343313926656,10.906085
Turks and Caicos Islands,-1.0,-1.0
Tuvalu,-1.0,8.529891
Uganda,187.396197459094,4.1
Ukraine,689.938659667969,11.03746
United Arab Emirates,24733.5163360987,8.683174
United Kingdom,26117.4107938516,11.208218
United States,32505.7038024844,12.889999
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,4044.41315382509,8.738571
US Virgin Islands,-1.0,-1.0
Uzbekistan,290.628667104206,10.238681
Vanuatu,1177.41031139316,-1.0
Vatican City,-1.0,-1.0
Venezuela,-1.0,7.9579997
Vietnam,-1.0,6.0627923
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,1.6312059
Zambia,289.631503576648,5.5725784
Zimbabwe,312.856005284611,6.85
