COUNTRY,INCOME
Afghanistan,-1.0
Albania,1308.21655164817
Algeria,1346.49756886068
American Samoa,-1.0
Andorra,-1.0
Angola,553.306685097135
Anguilla,-1.0
Antarctica,-1.0
Antigua and Barbuda,-1.0
Argentina,1987.6868785557
Armenia,644.454272672448
Aruba,17619.8718578546
Australia,16161.3183536818
Austria,21920.5219775302
Azerbaijan,572.633618191897
Azores,-1.0
Bahamas,-1.0
Bahrain,9323.6759666618
Bangladesh,376.716240175324
Barbados,10165.3018005534
Belarus,1261.96685721397
Belgium,21180.8623691088
Belize,3835.01887836952
Benin,463.440461099127
Bermuda,-1.0
Bhutan,738.853681345557
Bolivia,767.484529924721
Bonaire,-1.0
Bosnia and Herzegovina,1565.22634756478
Botswana,2339.13877262942
Bouvet Island,-1.0
Brazil,2305.23975607041
British Indian Ocean Territory,-1.0
British Virgin Islands,-1.0
Brunei Darussalam,12463.5812669528
Bulgaria,1857.50532570537
Burkina Faso,264.275067234592
Burundi,73.8987474756856
Cabo Verde,1139.85651092909
Cambodia,299.714194629972
Cameroon,628.321789064875
Canada,19537.081005585
Canarias,-1.0
Cayman Islands,-1.0
Central African Republic,226.546241392826
Chad,179.588650555802
Chile,3620.26407967691
China,965.113619143611
Christmas Island,-1.0
Cocos Islands,-1.0
Colombia,1992.91342971322
Comoros,702.813889680505
Congo,-1.0
Congo DRC,-1.0
Cook Islands,-1.0
Costa Rica,3637.34136184061
Côte d'Ivoire,-1.0
Croatia,5076.67741634806
Cuba,2581.88483805688
Curacao,-1.0
Cyprus,13312.5478515625
Czech Republic,-1.0
Denmark,26835.8966508735
Djibouti,732.366760146803
Dominica,4130.64954140416
Dominican Republic,2826.41234090248
Ecuador,1717.56976245761
Egypt,-1.0
El Salvador,1923.383215925
Equatorial Guinea,-1.0
Eritrea,263.860725999647
Estonia,4381.98969225154
Eswatini,1115.36597043585
Ethiopia,75.1144728928918
Falkland Islands,-1.0
Faroe Islands,-1.0
Fiji,1945.10041573524
Finland,22457.6749072905
France,20728.181277335
French Guiana,-1.0
French Polynesia,-1.0
French Southern Territories,-1.0
Gabon,2048.40919697086
Gambia,-1.0
Georgia,735.495237979555
Germany,20609.3815548286
Ghana,226.43621583286
Gibraltar,-1.0
Glorioso Islands,-1.0
Greece,-1.0
Greenland,-1.0
Grenada,-1.0
Guadeloupe,-1.0
Guam,-1.0
Guatemala,1483.62975024936
Guernsey,-1.0
Guinea,286.579662575963
Guinea-Bissau,259.644190178949
Guyana,746.574543639742
Haiti,689.22234817248
Heard Island and McDonald Islands,-1.0
Honduras,1016.22083750261
Hungary,5133.91354821477
Iceland,-1.0
India,412.638973310613
Indonesia,651.104701604867
Iran,-1.0
Iraq,933.326875899922
Ireland,23657.0507814107
Isle of Man,-1.0
Israel,15128.8129407911
Italy,18872.6926872099
Jamaica,3165.36655914652
Japan,25619.9182250266
Jersey,-1.0
Jordan,1585.61267810006
Juan De Nova Island,-1.0
Kazakhstan,1022.42775886517
Kenya,322.680724081098
Kiribati,1193.21220921069
Kuwait,16861.6494847062
Kyrgyzstan,-1.0
Laos,-1.0
Latvia,3108.96231195239
Lebanon,3560.38534354079
Lesotho,512.334087377297
Liberia,130.447174079756
Libya,2809.39278869605
Liechtenstein,-1.0
Lithuania,3519.70926706041
Luxembourg,39425.7444672709
Madagascar,261.692239854157
Madeira,-1.0
Malawi,246.466168579793
Malaysia,2833.89166335948
Maldives,2630.36546961256
Mali,261.935607516293
Malta,-1.0
Marshall Islands,-1.0
Martinique,-1.0
Mauritania,616.088535359624
Mauritius,3624.2794145805
Mayotte,-1.0
Mexico,6286.15252243782
Micronesia,-1.0
Moldova,499.135478799376
Monaco,-1.0
Mongolia,493.550192832292
Montenegro,-1.0
Montserrat,-1.0
Morocco,1276.81176757813
Mozambique,211.411482517319
Myanmar,99.7669975129175
Namibia,1587.43713905761
Nauru,-1.0
Nepal,229.964038622316
Netherlands,23744.0783192058
New Caledonia,-1.0
New Zealand,13539.7735759125
Nicaragua,892.637844343399
Niger,231.385309193056
Nigeria,582.797105316656
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,1589.92505418853
Northern Mariana Islands,-1.0
Norway,33279.7886065565
Oman,5340.93238630219
Pakistan,424.266501061138
Palau,-1.0
Palestinian Territory,-1.0
Panama,3732.49495820274
Papua New Guinea,356.568676109489
Paraguay,1121.32815108171
Peru,1786.57575332082
Philippines,1021.43685687693
Pitcairn,-1.0
Poland,4438.61376472094
Portugal,10710.6175005189
Puerto Rico,-1.0
Qatar,20769.7530830145
Réunion,-1.0
Romania,1585.29815466604
Russian Federation,1784.85009765625
Rwanda,196.377183229893
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,1263.56340631081
San Marino,-1.0
Sao Tome and Principe,460.698628066334
Saudi Arabia,8732.33435016898
Senegal,589.33643149313
Serbia,-1.0
Seychelles,6564.84961748297
Sierra Leone,210.94290825444
Singapore,18040.140873817
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,9454.25085572711
Solomon Islands,680.082321333143
Somalia,-1.0
South Africa,2209.87685558231
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,14726.4397181684
Sri Lanka,778.622640423136
Sudan,-1.0
Suriname,1737.24018183833
Svalbard,-1.0
Sweden,25085.752411422
Switzerland,33733.7929857732
Syria,-1.0
Tajikistan,-1.0
Tanzania,344.291015625
Thailand,1638.20221396458
Timor-Leste,-1.0
Togo,281.53171858181
Tokelau,-1.0
Tonga,1650.19158593307
Trinidad and Tobago,5043.67837494051
Tunisia,1825.1714378655
Turkiye,2865.1920204052
Turkmenistan,476.343313926656
Turks and Caicos Islands,-1.0
Tuvalu,-1.0
Uganda,187.396197459094
Ukraine,689.938659667969
United Arab Emirates,24733.5163360987
United Kingdom,26117.4107938516
United States,32505.7038024844
United States Minor Outlying Islands,-1.0
Uruguay,4044.41315382509
US Virgin Islands,-1.0
Uzbekistan,290.628667104206
Vanuatu,1177.41031139316
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,289.631503576648
Zimbabwe,312.856005284611
