COUNTRY,INCOME,AVG_YR_SCH
Isle of Man,-1.0,-1.0
Israel,30461.9624080949,12.96
Italy,24739.6663310565,10.31
Jamaica,4502.11457548925,8.992695
Japan,28006.3068674064,12.599999
Jersey,-1.0,-1.0
Jordan,3716.73955713132,10.376885
Juan De Nova Island,-1.0,-1.0
Kazakhstan,7837.74870865595,11.99777
Kenya,1120.34172702268,7.0281444
Kiribati,2892.30740154978,8.812944
Kuwait,27811.7129060816,7.07
Kyrgyzstan,-1.0,11.457686
Laos,-1.0,5.4786196
Latvia,10454.8516617486,12.87
Lebanon,6260.06246964872,9.734546
Lesotho,1055.64292338802,6.692109
Liberia,379.123192592651,4.6151366
Libya,6649.33852850878,7.8031797
Liechtenstein,-1.0,12.12739
Lithuania,11817.7140562726,12.96
Luxembourg,55729.1041568576,12.46
Madagascar,355.049172473036,4.932881
Madeira,-1.0,-1.0
Malawi,295.595371567411,5.29342
Malaysia,7018.84864877879,10.258333
Maldives,7752.07768557395,6.2403812
Mali,603.990365416187,1.83
Malta,-1.0,11.21
Marshall Islands,-1.0,11.150941
Martinique,-1.0,-1.0
Mauritania,1352.09374144416,4.21623
Mauritius,8194.75743855444,9.435172
Mayotte,-1.0,-1.0
Mexico,7687.13214773111,8.6
Micronesia,-1.0,-1.0
Moldova,2491.67513584521,11.7
Monaco,-1.0,-1.0
Mongolia,2831.9409203524,10.580031
Montenegro,5857.05361261023,11.868663
Montserrat,-1.0,-1.0
Morocco,2796.48999023438,5.38
Mozambique,478.966123881182,3.19
Myanmar,1071.21059757729,4.734194
Namibia,4166.630807519,6.985101
Nauru,-1.0,8.554259
Nepal,832.027696139131,3.691064
Netherlands,36999.5324402407,12.14
New Caledonia,-1.0,-1.0
New Zealand,31702.7303721894,13.23
Nicaragua,1817.11702575771,9.007952
Niger,494.536371939056,1.442955
Nigeria,2241.01208942365,6.779108
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,4157.52533377125,10.829404
Northern Mariana Islands,-1.0,-1.0
Norway,61241.2873348176,12.77
Oman,12261.016591168,9.7
Pakistan,1159.44604624541,5.1466665
Palau,-1.0,12.938116
Palestinian Territory,-1.0,-1.0
Panama,11973.1556452766,9.98
Papua New Guinea,2006.07563376555,4.727203
Paraguay,5169.88318992633,8.52
Peru,5394.27958969443,9.09
Philippines,2957.76119931877,8.665
Pitcairn,-1.0,-1.0
Poland,10613.0806248151,12.92
Portugal,15410.8780126811,8.99
Puerto Rico,-1.0,-1.0
Qatar,51242.5588404266,9.695001
Réunion,-1.0,-1.0
Romania,7210.65443228613,10.98
Russian Federation,7375.267578125,-1.0
Rwanda,597.14131007307,4.09515
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,10.8494005
Saint Lucia,-1.0,8.423333
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,10.653719
Samoa,3630.76011627672,11.5409
San Marino,-1.0,10.476342
Sao Tome and Principe,913.944222940681,5.5739183
Saudi Arabia,17766.447471294,9.94
Senegal,1062.34056706945,2.53187
Serbia,4584.55726174752,11.02
Seychelles,12366.6101701737,11.004667
Sierra Leone,507.464447389797,3.45295
Singapore,43257.8620227319,11.37
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,12.64
Slovenia,15900.3275630356,12.57
Solomon Islands,1842.37522951553,5.707331
Somalia,-1.0,-1.0
South Africa,5051.03503831485,10.23
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,12.12
South Sudan,779.220182763077,5.73
Spain,21727.0271063482,9.91
Sri Lanka,3677.66226183765,10.501429
Sudan,1900.49035644531,3.62
Suriname,7242.75939785142,8.184753
Svalbard,-1.0,-1.0
Sweden,43373.545425611,12.35
Switzerland,66347.4161586484,13.71
Syria,-1.0,6.1593018
Tajikistan,1029.79225714224,11.347059
Tanzania,776.325134277344,5.49357
Thailand,4349.37247868885,8.183333
Timor-Leste,1341.24987366833,-1.0
Togo,476.992040803816,4.452387
Tokelau,-1.0,-1.0
Tonga,3788.99514584215,10.8857
Trinidad and Tobago,16451.3872957202,10.695546
Tunisia,3310.48438181382,7.085
Turkiye,9294.2728117552,-1.0
Turkmenistan,-1.0,10.82453
Turks and Caicos Islands,23359.8988534072,-1.0
Tuvalu,-1.0,10.054309
Uganda,657.898784866267,5.6998878
Ukraine,1908.15344238281,11.167409
United Arab Emirates,39877.4180425213,10.671819
United Kingdom,37457.2610323783,12.9800005
United States,48913.853095805,13.25
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,14193.595040802,8.67
US Virgin Islands,-1.0,-1.0
Uzbekistan,2416.42223743748,11.36
Vanuatu,2568.12114482678,6.5640917
Vatican City,-1.0,-1.0
Venezuela,-1.0,9.64
Vietnam,-1.0,8.08
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,4.0111623
Zambia,1040.46877283228,6.756205
Zimbabwe,1069.74269166441,8.38905
