COUNTRY,INCOME
Israel,34950.8149506346
Italy,27107.1311099962
Jamaica,4702.44590041097
Japan,31134.5419431364
Jersey,-1.0
Jordan,3803.78052933119
Juan De Nova Island,-1.0
Kazakhstan,6430.94922030459
Kenya,1389.23196207593
Kiribati,2872.65302835741
Kuwait,28379.0766464995
Kyrgyzstan,-1.0
Laos,-1.0
Latvia,12167.3661329662
Lebanon,7103.13047797276
Lesotho,1004.31863018101
Liberia,354.613126306163
Libya,8732.53320432113
Liechtenstein,-1.0
Lithuania,14062.1051983009
Luxembourg,66052.6380531479
Madagascar,406.044119526119
Madeira,-1.0
Malawi,421.465114104855
Malaysia,7086.46510011511
Maldives,8391.02944785636
Mali,667.48633478069
Malta,-1.0
Marshall Islands,-1.0
Martinique,-1.0
Mauritania,1416.73761884183
Mauritius,9572.13645813168
Mayotte,-1.0
Mexico,7373.22454599094
Micronesia,-1.0
Moldova,3335.53683701674
Monaco,-1.0
Mongolia,2393.35571484785
Montenegro,6987.78364887756
Montserrat,-1.0
Morocco,2933.34228515625
Mozambique,361.51227813233
Myanmar,1028.96931233028
Namibia,4383.34344753761
Nauru,-1.0
Nepal,980.278256165189
Netherlands,40003.3018192981
New Caledonia,-1.0
New Zealand,35289.2609393288
Nicaragua,1886.71927041362
Niger,519.566317118221
Nigeria,1605.39993960525
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,4764.05860086253
Northern Mariana Islands,-1.0
Norway,61772.5777083249
Oman,11694.2630506826
Pakistan,1417.92042143291
Palau,-1.0
Palestinian Territory,-1.0
Panama,13233.7506270863
Papua New Guinea,1985.82917915426
Paraguay,5494.81996159761
Peru,5605.9418515247
Philippines,3086.41389355763
Pitcairn,-1.0
Poland,11609.6181305667
Portugal,17263.4570301576
Puerto Rico,-1.0
Qatar,48124.7367696797
Réunion,-1.0
Romania,8658.80708365904
Russian Federation,8400.7626953125
Rwanda,601.740448952511
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3802.33110067315
San Marino,-1.0
Sao Tome and Principe,1283.91527923115
Saudi Arabia,18360.6450537585
Senegal,1189.31361267027
Serbia,5026.22182618409
Seychelles,13164.3077498192
Sierra Leone,412.529650390419
Singapore,47208.5107978012
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,18495.236351116
Solomon Islands,1915.93460275353
Somalia,-1.0
South Africa,5410.82562041276
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,23885.9423155166
Sri Lanka,3967.81781646875
Sudan,2685.49877929688
Suriname,3613.77034894658
Svalbard,-1.0
Sweden,45639.9405617351
Switzerland,63071.2502194762
Syria,-1.0
Tajikistan,897.277409106817
Tanzania,837.189514160156
Thailand,4972.56272191901
Timor-Leste,1241.93260377125
Togo,693.103658690472
Tokelau,-1.0
Tonga,4143.64805813434
Trinidad and Tobago,14519.0883618037
Tunisia,3021.43445694902
Turkiye,8921.21121974112
Turkmenistan,-1.0
Turks and Caicos Islands,22736.504233275
Tuvalu,-1.0
Uganda,589.103451678133
Ukraine,2310.20092773438
United Arab Emirates,38984.6967149319
United Kingdom,34113.8448899759
United States,51237.7952460454
United States Minor Outlying Islands,-1.0
Uruguay,16722.1828757322
US Virgin Islands,-1.0
Uzbekistan,1651.41715830271
Vanuatu,2892.48802403667
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,1129.38635629236
Zimbabwe,903.872574847463
