COUNTRY,INCOME,AVG_YR_SCH
French Polynesia,-1.0,-1.0
French Southern Territories,-1.0,-1.0
Gabon,4354.4875489976,9.208
Gambia,-1.0,3.9941003
Georgia,3507.47907705378,12.87
Germany,37760.3396762277,14.1050005
Ghana,1567.24658641105,6.1205
Gibraltar,-1.0,-1.0
Glorioso Islands,-1.0,-1.0
Greece,15546.6659974768,10.54
Greenland,-1.0,-1.0
Grenada,-1.0,9.317459
Guadeloupe,-1.0,-1.0
Guam,-1.0,-1.0
Guatemala,3681.76305126392,5.3067846
Guernsey,-1.0,-1.0
Guinea,667.49806213675,2.58096
Guinea-Bissau,574.343955499443,3.5840366
Guyana,5339.46599197662,8.271741
Haiti,1311.65379258808,5.3823
Heard Island and McDonald Islands,-1.0,-1.0
Honduras,2135.67964187189,6.4100003
Hungary,11712.6523830967,11.9800005
Iceland,58236.9120484502,13.549999
India,1710.8931713233,6.0139446
Indonesia,2937.31758852975,8.23959
Iran,-1.0,10.4151745
Iraq,3665.4201140894,6.6577
Ireland,37935.7025101349,11.43
Isle of Man,-1.0,-1.0
Israel,34950.8149506346,13.148768
Italy,27107.1311099962,10.482
Jamaica,4702.44590041097,9.269042
Japan,31134.5419431364,12.628
Jersey,-1.0,-1.0
Jordan,3803.78052933119,10.68364
Juan De Nova Island,-1.0,-1.0
Kazakhstan,6430.94922030459,12.1392565
Kenya,1389.23196207593,7.511402
Kiribati,2872.65302835741,8.99181
Kuwait,28379.0766464995,7.19
Kyrgyzstan,-1.0,11.656916
Laos,-1.0,5.66596
Latvia,12167.3661329662,13.055
Lebanon,7103.13047797276,10.158182
Lesotho,1004.31863018101,7.021283
Liberia,354.613126306163,5.0237236
Libya,8732.53320432113,7.7986326
Liechtenstein,-1.0,12.207704
Lithuania,14062.1051983009,13.19
Luxembourg,66052.6380531479,12.502417
Madagascar,406.044119526119,5.024294
Madeira,-1.0,-1.0
Malawi,421.465114104855,5.273548
Malaysia,7086.46510011511,10.463333
Maldives,8391.02944785636,6.78491
Mali,667.48633478069,1.6999999
Malta,-1.0,11.565001
Marshall Islands,-1.0,11.287037
Martinique,-1.0,-1.0
Mauritania,1416.73761884183,4.431363
Mauritius,9572.13645813168,9.65789
Mayotte,-1.0,-1.0
Mexico,7373.22454599094,8.74
Micronesia,-1.0,-1.0
Moldova,3335.53683701674,11.753333
Monaco,-1.0,-1.0
Mongolia,2393.35571484785,10.796043
Montenegro,6987.78364887756,12.162994
Montserrat,-1.0,-1.0
Morocco,2933.34228515625,5.648
Mozambique,361.51227813233,3.06
Myanmar,1028.96931233028,5.3595667
Namibia,4383.34344753761,7.0879745
Nauru,-1.0,8.775475
Nepal,980.278256165189,3.9336367
Netherlands,40003.3018192981,12.25
New Caledonia,-1.0,-1.0
New Zealand,35289.2609393288,13.2325
Nicaragua,1886.71927041362,9.320803
Niger,519.566317118221,1.3115917
Nigeria,1605.39993960525,6.957065
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,4764.05860086253,11.400082
Northern Mariana Islands,-1.0,-1.0
Norway,61772.5777083249,12.95
Oman,11694.2630506826,10.56
Pakistan,1417.92042143291,5.12
Palau,-1.0,13.057321
Palestinian Territory,-1.0,-1.0
Panama,13233.7506270863,10.26
Papua New Guinea,1985.82917915426,4.8097744
Paraguay,5494.81996159761,8.47
Peru,5605.9418515247,9.536667
Philippines,3086.41389355763,8.18
Pitcairn,-1.0,-1.0
Poland,11609.6181305667,13.04
Portugal,17263.4570301576,9.22
Puerto Rico,-1.0,-1.0
Qatar,48124.7367696797,9.73
Réunion,-1.0,-1.0
Romania,8658.80708365904,11.15
Russian Federation,8400.7626953125,-1.0
Rwanda,601.740448952511,4.2517166
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,10.8494005
Saint Lucia,-1.0,8.486667
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,10.83
Samoa,3802.33110067315,11.47135
San Marino,-1.0,10.691018
Sao Tome and Principe,1283.91527923115,5.709864
Saudi Arabia,18360.6450537585,10.22
Senegal,1189.31361267027,2.83
Serbia,5026.22182618409,11.16
Seychelles,13164.3077498192,11.102309
Sierra Leone,412.529650390419,3.50985
Singapore,47208.5107978012,11.34
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,12.77
Slovenia,18495.236351116,12.7
Solomon Islands,1915.93460275353,5.792634
Somalia,-1.0,-1.0
South Africa,5410.82562041276,10.14
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,12.317497
South Sudan,-1.0,5.73
Spain,23885.9423155166,10.075001
Sri Lanka,3967.81781646875,10.57
Sudan,2685.49877929688,3.72
Suriname,3613.77034894658,8.265618
Svalbard,-1.0,-1.0
Sweden,45639.9405617351,12.49
Switzerland,63071.2502194762,13.735
Syria,-1.0,6.050666
Tajikistan,897.277409106817,11.42
Tanzania,837.189514160156,5.55729
Thailand,4972.56272191901,8.344999
Timor-Leste,1241.93260377125,-1.0
Togo,693.103658690472,4.85858
Tokelau,-1.0,-1.0
Tonga,4143.64805813434,10.86855
Trinidad and Tobago,14519.0883618037,10.723318
Tunisia,3021.43445694902,7.411305
Turkiye,8921.21121974112,-1.0
Turkmenistan,-1.0,10.951545
Turks and Caicos Islands,22736.504233275,-1.0
Tuvalu,-1.0,10.288835
Uganda,589.103451678133,5.974164
Ukraine,2310.20092773438,11.151165
United Arab Emirates,38984.6967149319,12.06
United Kingdom,34113.8448899759,13.16
United States,51237.7952460454,13.41329
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,16722.1828757322,8.83
US Virgin Islands,-1.0,-1.0
Uzbekistan,1651.41715830271,11.72
Vanuatu,2892.48802403667,6.770928
Vatican City,-1.0,-1.0
Venezuela,-1.0,10.136143
Vietnam,-1.0,8.259999
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,4.3409686
Zambia,1129.38635629236,6.9383016
Zimbabwe,903.872574847463,8.46
